dt,AAPL,MSFT,TSLA,MCD,BK
2017-10-16 15:00:00+00:00,159.34,77.52,349.5,164.63,54.279
2017-10-16 15:01:00+00:00,159.28,77.48,349.277,164.659,54.279
2017-10-16 15:02:00+00:00,159.24,77.475,349.45,164.66,54.309
2017-10-16 15:03:00+00:00,159.23,77.524,349.569,164.66,54.314
2017-10-16 15:04:00+00:00,159.22,77.521,349.64,164.7,54.334
2017-10-16 15:05:00+00:00,159.245,77.515,349.365,164.69,54.329
2017-10-16 15:06:00+00:00,159.276,77.51,349.491,164.77,54.369
2017-10-16 15:07:00+00:00,159.22,77.477,349.24,164.86,54.357
2017-10-16 15:08:00+00:00,159.149,77.45,349.15,164.865,54.359
2017-10-16 15:09:00+00:00,159.16,77.475,349.04,164.95,54.344
2017-10-16 15:10:00+00:00,159.166,77.47,349.09,164.93,54.378
2017-10-16 15:11:00+00:00,159.13,77.48,348.804,164.89,54.388
2017-10-16 15:12:00+00:00,159.104,77.49,348.42,164.84,54.369
2017-10-16 15:13:00+00:00,159.07,77.52,348.411,164.81,54.349
2017-10-16 15:14:00+00:00,159.095,77.515,348.63,164.71,54.359
2017-10-16 15:15:00+00:00,159.045,77.525,348.99,164.76,54.359
2017-10-16 15:16:00+00:00,158.985,77.463,348.87,164.71,54.339
2017-10-16 15:17:00+00:00,158.995,77.476,348.895,164.75,54.349
2017-10-16 15:18:00+00:00,159.025,77.475,348.82,164.75,54.344
2017-10-16 15:19:00+00:00,159.07,77.48,348.98,164.65,54.339
2017-10-16 15:20:00+00:00,159.16,77.51,349.36,164.75,54.349
2017-10-16 15:21:00+00:00,159.18,77.48,349.415,164.77,54.369
2017-10-16 15:22:00+00:00,159.202,77.505,349.505,164.73,54.359
2017-10-16 15:23:00+00:00,159.214,77.525,349.16,164.76,54.378
2017-10-16 15:24:00+00:00,159.21,77.52,349.329,164.76,54.388
2017-10-16 15:25:00+00:00,159.285,77.54,349.719,164.82,54.388
2017-10-16 15:26:00+00:00,159.29,77.545,349.64,164.83,54.378
2017-10-16 15:27:00+00:00,159.29,77.55,349.4,164.79,54.383
2017-10-16 15:28:00+00:00,159.28,77.57,349.485,164.799,54.378
2017-10-16 15:29:00+00:00,159.236,77.54,349.3,164.76,54.38
2017-10-16 15:30:00+00:00,159.335,77.555,349.585,164.72,54.383
2017-10-16 15:31:00+00:00,159.315,77.565,349.83,164.75,54.378
2017-10-16 15:32:00+00:00,159.326,77.565,350.255,164.72,54.359
2017-10-16 15:33:00+00:00,159.33,77.565,350.64,164.76,54.374
2017-10-16 15:34:00+00:00,159.335,77.52,350.744,164.7,54.359
2017-10-16 15:35:00+00:00,159.353,77.503,351.395,164.7,54.369
2017-10-16 15:36:00+00:00,159.325,77.49,351.62,164.69,54.329
2017-10-16 15:37:00+00:00,159.271,77.485,352.197,164.69,54.337
2017-10-16 15:38:00+00:00,159.295,77.5,352.179,164.71,54.329
2017-10-16 15:39:00+00:00,159.36,77.51,352.36,164.74,54.299
2017-10-16 15:40:00+00:00,159.41,77.5,352.202,164.72,54.314
2017-10-16 15:41:00+00:00,159.425,77.505,351.31,164.76,54.329
2017-10-16 15:42:00+00:00,159.445,77.51,351.75,164.74,54.323
2017-10-16 15:43:00+00:00,159.36,77.507,351.63,164.79,54.299
2017-10-16 15:44:00+00:00,159.37,77.52,351.95,164.79,54.289
2017-10-16 15:45:00+00:00,159.355,77.51,351.625,164.761,54.294
2017-10-16 15:46:00+00:00,159.33,77.5,351.582,164.8,54.302
2017-10-16 15:47:00+00:00,159.363,77.52,351.41,164.77,54.294
2017-10-16 15:48:00+00:00,159.36,77.51,351.0,164.77,54.299
2017-10-16 15:49:00+00:00,159.335,77.515,350.968,164.84,54.319
2017-10-16 15:50:00+00:00,159.311,77.55,351.09,164.74,54.314
2017-10-16 15:51:00+00:00,159.3,77.545,351.04,164.79,54.334
2017-10-16 15:52:00+00:00,159.28,77.54,351.349,164.77,54.374
2017-10-16 15:53:00+00:00,159.33,77.585,351.57,164.76,54.354
2017-10-16 15:54:00+00:00,159.334,77.605,351.64,164.72,54.349
2017-10-16 15:55:00+00:00,159.31,77.6,351.95,164.69,54.329
2017-10-16 15:56:00+00:00,159.31,77.6,351.8,164.68,54.319
2017-10-16 15:57:00+00:00,159.315,77.605,351.907,164.62,54.304
2017-10-16 15:58:00+00:00,159.355,77.615,351.75,164.59,54.264
2017-10-16 15:59:00+00:00,159.374,77.635,351.41,164.57,54.269
2017-10-16 16:00:00+00:00,159.36,77.61,351.55,164.63,54.289
2017-10-16 16:01:00+00:00,159.35,77.615,351.755,164.73,54.294
2017-10-16 16:02:00+00:00,159.42,77.64,351.99,164.74,54.309
2017-10-16 16:03:00+00:00,159.397,77.66,352.331,164.77,54.289
2017-10-16 16:04:00+00:00,159.36,77.62,351.693,164.74,54.289
2017-10-16 16:05:00+00:00,159.363,77.625,352.166,164.73,54.319
2017-10-16 16:06:00+00:00,159.41,77.635,352.1,164.71,54.309
2017-10-16 16:07:00+00:00,159.404,77.63,352.16,164.65,54.294
2017-10-16 16:08:00+00:00,159.35,77.62,352.1,164.66,54.319
2017-10-16 16:09:00+00:00,159.355,77.62,352.23,164.67,54.319
2017-10-16 16:10:00+00:00,159.327,77.623,352.07,164.7,54.329
2017-10-16 16:11:00+00:00,159.32,77.66,351.965,164.73,54.334
2017-10-16 16:12:00+00:00,159.255,77.642,351.798,164.76,54.329
2017-10-16 16:13:00+00:00,159.25,77.65,351.86,164.73,54.329
2017-10-16 16:14:00+00:00,159.21,77.645,351.351,164.696,54.314
2017-10-16 16:15:00+00:00,159.15,77.57,351.55,164.69,54.339
2017-10-16 16:16:00+00:00,159.08,77.505,351.25,164.63,54.294
2017-10-16 16:17:00+00:00,159.01,77.49,351.141,164.587,54.274
2017-10-16 16:18:00+00:00,159.0,77.485,351.4,164.613,54.289
2017-10-16 16:19:00+00:00,159.0,77.51,351.49,164.58,54.289
2017-10-16 16:20:00+00:00,159.08,77.52,351.61,164.6,54.309
2017-10-16 16:21:00+00:00,158.995,77.48,351.15,164.59,54.324
2017-10-16 16:22:00+00:00,159.0,77.49,351.5,164.62,54.319
2017-10-16 16:23:00+00:00,158.995,77.441,351.56,164.63,54.309
2017-10-16 16:24:00+00:00,159.12,77.47,351.65,164.64,54.319
2017-10-16 16:25:00+00:00,159.126,77.48,351.64,164.7,54.334
2017-10-16 16:26:00+00:00,159.053,77.475,351.82,164.67,54.319
2017-10-16 16:27:00+00:00,159.0,77.501,351.849,164.67,54.299
2017-10-16 16:28:00+00:00,159.005,77.505,351.789,164.675,54.314
2017-10-16 16:29:00+00:00,159.005,77.5,351.706,164.72,54.299
2017-10-16 16:30:00+00:00,159.09,77.52,351.885,164.688,54.299
2017-10-16 16:31:00+00:00,159.095,77.51,352.0,164.74,54.31
2017-10-16 16:32:00+00:00,159.13,77.52,351.97,164.733,54.299
2017-10-16 16:33:00+00:00,159.18,77.51,351.96,164.7,54.299
2017-10-16 16:34:00+00:00,159.23,77.49,351.888,164.67,54.279
2017-10-16 16:35:00+00:00,159.24,77.485,352.098,164.73,54.284
2017-10-16 16:36:00+00:00,159.21,77.45,351.75,164.715,54.279
2017-10-16 16:37:00+00:00,159.252,77.475,351.93,164.67,54.279
2017-10-16 16:38:00+00:00,159.235,77.459,352.17,164.69,54.274
2017-10-16 16:39:00+00:00,159.28,77.46,352.26,164.68,54.269
2017-10-16 16:40:00+00:00,159.37,77.46,352.564,164.68,54.269
2017-10-16 16:41:00+00:00,159.42,77.48,352.42,164.71,54.259
2017-10-16 16:42:00+00:00,159.4,77.47,352.15,164.671,54.239
2017-10-16 16:43:00+00:00,159.439,77.45,352.338,164.75,54.239
2017-10-16 16:44:00+00:00,159.405,77.454,352.335,164.735,54.244
2017-10-16 16:45:00+00:00,159.4,77.44,351.97,164.77,54.259
2017-10-16 16:46:00+00:00,159.47,77.445,352.03,164.72,54.259
2017-10-16 16:47:00+00:00,159.47,77.45,351.74,164.711,54.254
2017-10-16 16:48:00+00:00,159.431,77.455,351.789,164.67,54.246
2017-10-16 16:49:00+00:00,159.41,77.45,352.036,164.69,54.239
2017-10-16 16:50:00+00:00,159.41,77.461,351.79,164.67,54.229
2017-10-16 16:51:00+00:00,159.48,77.471,351.665,164.68,54.249
2017-10-16 16:52:00+00:00,159.5,77.48,351.612,164.7,54.219
2017-10-16 16:53:00+00:00,159.515,77.478,351.514,164.68,54.239
2017-10-16 16:54:00+00:00,159.5,77.48,351.36,164.68,54.229
2017-10-16 16:55:00+00:00,159.52,77.48,351.655,164.67,54.244
2017-10-16 16:56:00+00:00,159.54,77.484,351.75,164.633,54.249
2017-10-16 16:57:00+00:00,159.515,77.506,351.78,164.61,54.249
2017-10-16 16:58:00+00:00,159.5,77.506,351.84,164.56,54.249
2017-10-16 16:59:00+00:00,159.46,77.5,351.995,164.55,54.259
2017-10-16 17:00:00+00:00,159.43,77.5,352.02,164.55,54.249
2017-10-16 17:01:00+00:00,159.49,77.515,351.76,164.53,54.264
2017-10-16 17:02:00+00:00,159.465,77.52,351.66,164.51,54.259
2017-10-16 17:03:00+00:00,159.39,77.5,351.59,164.46,54.249
2017-10-16 17:04:00+00:00,159.44,77.5,351.538,164.48,54.249
2017-10-16 17:05:00+00:00,159.44,77.5,351.32,164.46,54.259
2017-10-16 17:06:00+00:00,159.405,77.49,351.23,164.45,54.244
2017-10-16 17:07:00+00:00,159.39,77.46,350.85,164.54,54.249
2017-10-16 17:08:00+00:00,159.4,77.48,351.18,164.57,54.264
2017-10-16 17:09:00+00:00,159.405,77.515,351.01,164.6,54.269
2017-10-16 17:10:00+00:00,159.4,77.515,351.32,164.57,54.274
2017-10-16 17:11:00+00:00,159.385,77.512,351.14,164.57,54.263
2017-10-16 17:12:00+00:00,159.405,77.485,351.151,164.56,54.259
2017-10-16 17:13:00+00:00,159.405,77.46,351.15,164.58,54.269
2017-10-16 17:14:00+00:00,159.393,77.491,351.085,164.62,54.289
2017-10-16 17:15:00+00:00,159.44,77.52,351.16,164.61,54.289
2017-10-16 17:16:00+00:00,159.49,77.54,351.37,164.63,54.289
2017-10-16 17:17:00+00:00,159.47,77.54,351.15,164.61,54.309
2017-10-16 17:18:00+00:00,159.45,77.515,350.871,164.64,54.319
2017-10-16 17:19:00+00:00,159.431,77.51,350.72,164.67,54.304
2017-10-16 17:20:00+00:00,159.487,77.521,350.809,164.66,54.309
2017-10-16 17:21:00+00:00,159.46,77.54,350.56,164.675,54.299
2017-10-16 17:22:00+00:00,159.475,77.56,350.86,164.68,54.299
2017-10-16 17:23:00+00:00,159.485,77.55,350.69,164.68,54.299
2017-10-16 17:24:00+00:00,159.476,77.559,350.541,164.69,54.299
2017-10-16 17:25:00+00:00,159.48,77.553,350.54,164.695,54.304
2017-10-16 17:26:00+00:00,159.475,77.55,350.55,164.69,54.299
2017-10-16 17:27:00+00:00,159.445,77.555,350.35,164.65,54.299
2017-10-16 17:28:00+00:00,159.43,77.553,350.309,164.69,54.309
2017-10-16 17:29:00+00:00,159.445,77.565,350.185,164.64,54.309
2017-10-16 17:30:00+00:00,159.476,77.571,350.41,164.66,54.319
2017-10-16 17:31:00+00:00,159.488,77.59,350.212,164.615,54.319
2017-10-16 17:32:00+00:00,159.455,77.56,350.197,164.65,54.319
2017-10-16 17:33:00+00:00,159.465,77.56,350.39,164.63,54.339
2017-10-16 17:34:00+00:00,159.475,77.585,350.53,164.69,54.359
2017-10-16 17:35:00+00:00,159.46,77.56,350.43,164.7,54.354
2017-10-16 17:36:00+00:00,159.46,77.566,350.475,164.75,54.344
2017-10-16 17:37:00+00:00,159.449,77.56,350.487,164.73,54.324
2017-10-16 17:38:00+00:00,159.463,77.56,350.41,164.71,54.319
2017-10-16 17:39:00+00:00,159.435,77.56,350.25,164.706,54.324
2017-10-16 17:40:00+00:00,159.445,77.566,350.34,164.7,54.319
2017-10-16 17:41:00+00:00,159.44,77.55,350.75,164.69,54.294
2017-10-16 17:42:00+00:00,159.45,77.54,350.75,164.69,54.304
2017-10-16 17:43:00+00:00,159.43,77.53,350.72,164.67,54.309
2017-10-16 17:44:00+00:00,159.415,77.522,350.633,164.67,54.299
2017-10-16 17:45:00+00:00,159.393,77.525,350.57,164.65,54.309
2017-10-16 17:46:00+00:00,159.394,77.54,350.61,164.671,54.329
2017-10-16 17:47:00+00:00,159.459,77.525,350.85,164.67,54.329
2017-10-16 17:48:00+00:00,159.45,77.53,350.71,164.67,54.339
2017-10-16 17:49:00+00:00,159.482,77.53,350.91,164.675,54.334
2017-10-16 17:50:00+00:00,159.5,77.546,350.81,164.7,54.329
2017-10-16 17:51:00+00:00,159.435,77.555,350.715,164.67,54.336
2017-10-16 17:52:00+00:00,159.42,77.565,351.029,164.71,54.329
2017-10-16 17:53:00+00:00,159.44,77.56,350.887,164.74,54.319
2017-10-16 17:54:00+00:00,159.44,77.555,350.97,164.725,54.319
2017-10-16 17:55:00+00:00,159.45,77.565,350.85,164.77,54.299
2017-10-16 17:56:00+00:00,159.45,77.55,350.73,164.73,54.299
2017-10-16 17:57:00+00:00,159.43,77.5,350.81,164.72,54.289
2017-10-16 17:58:00+00:00,159.47,77.507,350.76,164.678,54.294
2017-10-16 17:59:00+00:00,159.45,77.42,350.65,164.65,54.269
2017-10-16 18:00:00+00:00,159.45,77.425,350.65,164.622,54.249
2017-10-16 18:01:00+00:00,159.45,77.43,350.5,164.61,54.264
2017-10-16 18:02:00+00:00,159.54,77.458,350.69,164.6,54.274
2017-10-16 18:03:00+00:00,159.54,77.475,350.59,164.57,54.284
2017-10-16 18:04:00+00:00,159.56,77.485,350.55,164.59,54.289
2017-10-16 18:05:00+00:00,159.551,77.48,350.607,164.59,54.289
2017-10-16 18:06:00+00:00,159.58,77.505,350.792,164.62,54.279
2017-10-16 18:07:00+00:00,159.58,77.501,350.61,164.63,54.269
2017-10-16 18:08:00+00:00,159.6,77.52,350.68,164.64,54.279
2017-10-16 18:09:00+00:00,159.63,77.52,350.71,164.62,54.274
2017-10-16 18:10:00+00:00,159.61,77.511,350.84,164.65,54.284
2017-10-16 18:11:00+00:00,159.62,77.51,351.1,164.65,54.299
2017-10-16 18:12:00+00:00,159.63,77.52,351.005,164.655,54.304
2017-10-16 18:13:00+00:00,159.63,77.53,350.89,164.66,54.324
2017-10-16 18:14:00+00:00,159.635,77.53,350.84,164.69,54.309
2017-10-16 18:15:00+00:00,159.59,77.525,350.92,164.7,54.324
2017-10-16 18:16:00+00:00,159.48,77.505,350.709,164.68,54.339
2017-10-16 18:17:00+00:00,159.52,77.52,350.68,164.68,54.339
2017-10-16 18:18:00+00:00,159.535,77.53,350.76,164.66,54.334
2017-10-16 18:19:00+00:00,159.53,77.545,350.76,164.68,54.33
2017-10-16 18:20:00+00:00,159.515,77.55,350.49,164.66,54.339
2017-10-16 18:21:00+00:00,159.53,77.555,350.31,164.65,54.309
2017-10-16 18:22:00+00:00,159.53,77.54,350.13,164.66,54.319
2017-10-16 18:23:00+00:00,159.53,77.545,350.19,164.64,54.334
2017-10-16 18:24:00+00:00,159.574,77.564,350.27,164.63,54.324
2017-10-16 18:25:00+00:00,159.554,77.58,350.378,164.64,54.319
2017-10-16 18:26:00+00:00,159.52,77.555,350.39,164.615,54.319
2017-10-16 18:27:00+00:00,159.52,77.585,350.47,164.63,54.319
2017-10-16 18:28:00+00:00,159.55,77.585,350.5,164.597,54.312
2017-10-16 18:29:00+00:00,159.57,77.585,350.37,164.63,54.309
2017-10-16 18:30:00+00:00,159.584,77.59,350.252,164.62,54.329
2017-10-16 18:31:00+00:00,159.57,77.545,350.256,164.57,54.31
2017-10-16 18:32:00+00:00,159.555,77.52,350.32,164.57,54.319
2017-10-16 18:33:00+00:00,159.52,77.52,350.19,164.571,54.309
2017-10-16 18:34:00+00:00,159.53,77.52,350.351,164.49,54.309
2017-10-16 18:35:00+00:00,159.51,77.555,350.13,164.491,54.309
2017-10-16 18:36:00+00:00,159.46,77.565,350.0,164.54,54.309
2017-10-16 18:37:00+00:00,159.455,77.565,349.785,164.52,54.315
2017-10-16 18:38:00+00:00,159.43,77.565,349.96,164.51,54.319
2017-10-16 18:39:00+00:00,159.48,77.565,349.86,164.49,54.309
2017-10-16 18:40:00+00:00,159.485,77.565,349.886,164.493,54.299
2017-10-16 18:41:00+00:00,159.5,77.54,349.888,164.51,54.304
2017-10-16 18:42:00+00:00,159.525,77.515,350.0,164.53,54.304
2017-10-16 18:43:00+00:00,159.54,77.535,350.13,164.533,54.304
2017-10-16 18:44:00+00:00,159.54,77.511,350.158,164.555,54.295
2017-10-16 18:45:00+00:00,159.55,77.515,350.239,164.568,54.299
2017-10-16 18:46:00+00:00,159.5,77.54,349.801,164.525,54.289
2017-10-16 18:47:00+00:00,159.537,77.53,349.75,164.54,54.299
2017-10-16 18:48:00+00:00,159.585,77.535,349.75,164.52,54.284
2017-10-16 18:49:00+00:00,159.6,77.57,349.459,164.53,54.274
2017-10-16 18:50:00+00:00,159.62,77.564,349.486,164.548,54.259
2017-10-16 18:51:00+00:00,159.62,77.57,349.519,164.51,54.269
2017-10-16 18:52:00+00:00,159.56,77.56,349.74,164.51,54.279
2017-10-16 18:53:00+00:00,159.64,77.605,350.06,164.53,54.289
2017-10-16 18:54:00+00:00,159.63,77.605,349.935,164.56,54.274
2017-10-16 18:55:00+00:00,159.694,77.586,350.08,164.56,54.289
2017-10-16 18:56:00+00:00,159.74,77.59,350.13,164.55,54.274
2017-10-16 18:57:00+00:00,159.683,77.59,350.02,164.541,54.284
2017-10-16 18:58:00+00:00,159.72,77.59,350.27,164.53,54.269
2017-10-16 18:59:00+00:00,159.699,77.585,350.479,164.53,54.269
2017-10-16 19:00:00+00:00,159.71,77.585,350.62,164.58,54.284
2017-10-16 19:01:00+00:00,159.706,77.585,350.47,164.57,54.304
2017-10-16 19:02:00+00:00,159.74,77.58,350.6,164.61,54.299
2017-10-16 19:03:00+00:00,159.76,77.585,350.88,164.615,54.309
2017-10-16 19:04:00+00:00,159.76,77.585,350.89,164.7,54.339
2017-10-16 19:05:00+00:00,159.76,77.605,350.687,164.73,54.324
2017-10-16 19:06:00+00:00,159.79,77.605,350.754,164.745,54.309
2017-10-16 19:07:00+00:00,159.79,77.6,350.71,164.77,54.309
2017-10-16 19:08:00+00:00,159.81,77.605,350.63,164.77,54.324
2017-10-16 19:09:00+00:00,159.75,77.595,350.49,164.758,54.324
2017-10-16 19:10:00+00:00,159.773,77.595,350.75,164.75,54.329
2017-10-16 19:11:00+00:00,159.795,77.59,350.6,164.78,54.319
2017-10-16 19:12:00+00:00,159.83,77.584,350.915,164.8,54.329
2017-10-16 19:13:00+00:00,159.85,77.58,350.872,164.82,54.339
2017-10-16 19:14:00+00:00,159.831,77.598,350.71,164.84,54.349
2017-10-16 19:15:00+00:00,159.833,77.57,350.46,164.86,54.339
2017-10-16 19:16:00+00:00,159.8,77.56,350.77,164.862,54.339
2017-10-16 19:17:00+00:00,159.776,77.55,350.65,164.81,54.339
2017-10-16 19:18:00+00:00,159.785,77.54,350.68,164.86,54.329
2017-10-16 19:19:00+00:00,159.765,77.52,350.789,164.79,54.339
2017-10-16 19:20:00+00:00,159.773,77.52,350.69,164.85,54.329
2017-10-16 19:21:00+00:00,159.72,77.53,350.71,164.81,54.319
2017-10-16 19:22:00+00:00,159.745,77.54,350.784,164.8,54.329
2017-10-16 19:23:00+00:00,159.74,77.53,350.83,164.78,54.339
2017-10-16 19:24:00+00:00,159.73,77.51,350.7,164.83,54.344
2017-10-16 19:25:00+00:00,159.71,77.515,350.71,164.83,54.334
2017-10-16 19:26:00+00:00,159.78,77.55,350.65,164.851,54.329
2017-10-16 19:27:00+00:00,159.79,77.534,350.77,164.82,54.339
2017-10-16 19:28:00+00:00,159.775,77.53,350.73,164.83,54.349
2017-10-16 19:29:00+00:00,159.79,77.51,350.68,164.832,54.334
2017-10-16 19:30:00+00:00,159.833,77.525,350.638,164.83,54.329
2017-10-16 19:31:00+00:00,159.8,77.524,350.68,164.88,54.324
2017-10-16 19:32:00+00:00,159.784,77.521,350.71,164.84,54.329
2017-10-16 19:33:00+00:00,159.791,77.528,350.56,164.865,54.334
2017-10-16 19:34:00+00:00,159.79,77.56,350.63,164.87,54.349
2017-10-16 19:35:00+00:00,159.775,77.555,350.76,164.871,54.344
2017-10-16 19:36:00+00:00,159.8,77.555,350.71,164.81,54.349
2017-10-16 19:37:00+00:00,159.83,77.555,350.69,164.805,54.359
2017-10-16 19:38:00+00:00,159.825,77.57,350.702,164.88,54.388
2017-10-16 19:39:00+00:00,159.889,77.605,350.92,164.83,54.403
2017-10-16 19:40:00+00:00,159.864,77.585,350.61,164.82,54.398
2017-10-16 19:41:00+00:00,159.9,77.575,350.68,164.78,54.388
2017-10-16 19:42:00+00:00,159.92,77.58,350.582,164.75,54.388
2017-10-16 19:43:00+00:00,159.98,77.59,350.91,164.75,54.398
2017-10-16 19:44:00+00:00,159.98,77.59,350.57,164.749,54.398
2017-10-16 19:45:00+00:00,160.0,77.585,350.47,164.81,54.403
2017-10-16 19:46:00+00:00,159.93,77.6,350.312,164.885,54.418
2017-10-16 19:47:00+00:00,159.98,77.61,350.2,164.81,54.418
2017-10-16 19:48:00+00:00,159.983,77.61,350.002,164.76,54.403
2017-10-16 19:49:00+00:00,159.97,77.605,350.3,164.84,54.403
2017-10-16 19:50:00+00:00,159.95,77.58,350.3,164.85,54.398
2017-10-16 19:51:00+00:00,159.865,77.585,350.47,164.82,54.428
2017-10-16 19:52:00+00:00,159.813,77.575,350.319,164.819,54.418
2017-10-16 19:53:00+00:00,159.81,77.57,350.27,164.77,54.428
2017-10-16 19:54:00+00:00,159.825,77.562,350.16,164.735,54.423
2017-10-16 19:55:00+00:00,159.785,77.565,349.99,164.765,54.423
2017-10-16 19:56:00+00:00,159.835,77.57,350.2,164.76,54.438
2017-10-16 19:57:00+00:00,159.865,77.595,350.326,164.81,54.448
2017-10-16 19:58:00+00:00,159.92,77.615,350.59,164.84,54.448
2017-10-16 19:59:00+00:00,159.935,77.67,350.605,164.91,54.458
2017-10-16 20:00:00+00:00,159.87,77.66,350.49,165.0,54.448
2017-10-17 13:31:00+00:00,159.75,77.555,350.307,165.309,54.458
2017-10-17 13:32:00+00:00,159.94,77.45,351.92,165.32,54.508
2017-10-17 13:33:00+00:00,160.09,77.45,352.288,165.18,54.458
2017-10-17 13:34:00+00:00,160.18,77.48,352.5,165.2,54.398
2017-10-17 13:35:00+00:00,159.96,77.49,352.323,165.16,54.388
2017-10-17 13:36:00+00:00,159.8,77.47,352.6,165.07,54.329
2017-10-17 13:37:00+00:00,159.64,77.42,353.403,165.08,54.279
2017-10-17 13:38:00+00:00,159.6,77.423,353.07,165.07,54.209
2017-10-17 13:39:00+00:00,159.393,77.355,352.428,165.088,54.229
2017-10-17 13:40:00+00:00,159.46,77.39,353.0,165.13,54.239
2017-10-17 13:41:00+00:00,159.43,77.37,353.44,165.15,54.179
2017-10-17 13:42:00+00:00,159.535,77.35,352.355,165.105,54.229
2017-10-17 13:43:00+00:00,159.41,77.36,352.36,165.22,54.169
2017-10-17 13:44:00+00:00,159.325,77.33,352.35,165.2,54.16
2017-10-17 13:45:00+00:00,159.46,77.37,352.25,165.18,54.145
2017-10-17 13:46:00+00:00,159.39,77.375,352.61,165.29,54.13
2017-10-17 13:47:00+00:00,159.44,77.37,352.345,165.24,54.164
2017-10-17 13:48:00+00:00,159.33,77.395,351.88,165.275,54.14
2017-10-17 13:49:00+00:00,159.43,77.405,352.122,165.21,54.15
2017-10-17 13:50:00+00:00,159.39,77.465,352.3,165.245,54.14
2017-10-17 13:51:00+00:00,159.51,77.48,352.0,165.281,54.13
2017-10-17 13:52:00+00:00,159.5,77.46,351.53,165.28,54.14
2017-10-17 13:53:00+00:00,159.36,77.43,351.14,165.225,54.14
2017-10-17 13:54:00+00:00,159.32,77.427,351.02,165.2,54.1
2017-10-17 13:55:00+00:00,159.31,77.39,351.17,165.09,54.11
2017-10-17 13:56:00+00:00,159.36,77.41,351.312,165.24,54.12
2017-10-17 13:57:00+00:00,159.45,77.4,351.39,165.17,54.12
2017-10-17 13:58:00+00:00,159.41,77.39,351.2,165.22,54.115
2017-10-17 13:59:00+00:00,159.63,77.41,351.416,165.145,54.1
2017-10-17 14:00:00+00:00,159.58,77.395,351.631,165.1,54.179
2017-10-17 14:01:00+00:00,159.49,77.405,351.405,165.025,54.16
2017-10-17 14:02:00+00:00,159.48,77.41,351.525,165.02,54.169
2017-10-17 14:03:00+00:00,159.453,77.355,351.5,164.96,54.189
2017-10-17 14:04:00+00:00,159.469,77.37,351.485,165.0,54.174
2017-10-17 14:05:00+00:00,159.38,77.4,351.211,165.12,54.179
2017-10-17 14:06:00+00:00,159.38,77.37,351.012,165.095,54.169
2017-10-17 14:07:00+00:00,159.445,77.39,351.212,165.2,54.179
2017-10-17 14:08:00+00:00,159.44,77.415,351.11,165.19,54.169
2017-10-17 14:09:00+00:00,159.49,77.415,351.3,165.28,54.179
2017-10-17 14:10:00+00:00,159.55,77.434,351.65,165.36,54.164
2017-10-17 14:11:00+00:00,159.6,77.435,351.685,165.35,54.16
2017-10-17 14:12:00+00:00,159.684,77.44,351.53,165.43,54.169
2017-10-17 14:13:00+00:00,159.57,77.425,351.42,165.39,54.164
2017-10-17 14:14:00+00:00,159.55,77.415,351.091,165.35,54.16
2017-10-17 14:15:00+00:00,159.63,77.415,351.17,165.3,54.209
2017-10-17 14:16:00+00:00,159.666,77.375,351.1,165.33,54.204
2017-10-17 14:17:00+00:00,159.665,77.377,351.069,165.38,54.209
2017-10-17 14:18:00+00:00,159.6,77.4,350.99,165.427,54.199
2017-10-17 14:19:00+00:00,159.6,77.43,351.05,165.33,54.164
2017-10-17 14:20:00+00:00,159.57,77.41,350.92,165.38,54.15
2017-10-17 14:21:00+00:00,159.6,77.42,351.22,165.41,54.11
2017-10-17 14:22:00+00:00,159.54,77.44,351.27,165.43,54.12
2017-10-17 14:23:00+00:00,159.51,77.42,351.228,165.44,54.12
2017-10-17 14:24:00+00:00,159.545,77.42,351.351,165.47,54.1
2017-10-17 14:25:00+00:00,159.474,77.345,351.1,165.3,54.12
2017-10-17 14:26:00+00:00,159.48,77.37,351.19,165.41,54.11
2017-10-17 14:27:00+00:00,159.505,77.367,351.43,165.47,54.11
2017-10-17 14:28:00+00:00,159.445,77.345,351.35,165.33,54.11
2017-10-17 14:29:00+00:00,159.47,77.33,351.495,165.44,54.11
2017-10-17 14:30:00+00:00,159.47,77.305,351.535,165.46,54.14
2017-10-17 14:31:00+00:00,159.579,77.315,351.66,165.48,54.135
2017-10-17 14:32:00+00:00,159.58,77.306,352.045,165.459,54.135
2017-10-17 14:33:00+00:00,159.61,77.305,352.241,165.4,54.13
2017-10-17 14:34:00+00:00,159.585,77.315,352.39,165.405,54.16
2017-10-17 14:35:00+00:00,159.495,77.284,352.331,165.33,54.174
2017-10-17 14:36:00+00:00,159.44,77.295,352.2,165.36,54.189
2017-10-17 14:37:00+00:00,159.48,77.295,352.34,165.3,54.189
2017-10-17 14:38:00+00:00,159.5,77.315,352.22,165.24,54.184
2017-10-17 14:39:00+00:00,159.543,77.375,351.937,165.2,54.169
2017-10-17 14:40:00+00:00,159.65,77.4,352.44,165.211,54.169
2017-10-17 14:41:00+00:00,159.621,77.4,352.09,165.26,54.174
2017-10-17 14:42:00+00:00,159.62,77.385,352.04,165.219,54.12
2017-10-17 14:43:00+00:00,159.67,77.34,352.06,165.24,54.13
2017-10-17 14:44:00+00:00,159.62,77.285,352.15,165.23,54.14
2017-10-17 14:45:00+00:00,159.62,77.28,352.198,165.27,54.15
2017-10-17 14:46:00+00:00,159.62,77.28,352.252,165.25,54.14
